Fecha,Periodo,Monto
08/06/2011,2881,11.8001
09/06/2011,2882,11.7965
10/06/2011,2883,11.8686
13/06/2011,2884,11.868
14/06/2011,2885,11.7982
15/06/2011,2886,11.8751
16/06/2011,2887,11.9591
17/06/2011,2888,11.9006
20/06/2011,2889,11.8916
21/06/2011,2890,11.813
22/06/2011,2891,11.7789
23/06/2011,2892,11.8816
24/06/2011,2893,11.8822
27/06/2011,2894,11.8938
28/06/2011,2895,11.8389
29/06/2011,2896,11.7748
30/06/2011,2897,11.723
01/07/2011,2898,11.6368
04/07/2011,2899,11.5925
05/07/2011,2900,11.6194
06/07/2011,2901,11.6544
07/07/2011,2902,11.5738
08/07/2011,2903,11.6337
11/07/2011,2904,11.7274
12/07/2011,2905,11.7867
13/07/2011,2906,11.717
14/07/2011,2907,11.701
15/07/2011,2908,11.7178
18/07/2011,2909,11.7877
19/07/2011,2910,11.6964
20/07/2011,2911,11.6638
21/07/2011,2912,11.6174
22/07/2011,2913,11.6393
25/07/2011,2914,11.6641
26/07/2011,2915,11.6172
27/07/2011,2916,11.6527
28/07/2011,2917,11.6821
29/07/2011,2918,11.7425
01/08/2011,2919,11.7514
02/08/2011,2920,11.7657
03/08/2011,2921,11.8473
04/08/2011,2922,11.9523
05/08/2011,2923,11.9794
08/08/2011,2924,12.1845
09/08/2011,2925,12.371
10/08/2011,2926,12.3221
11/08/2011,2927,12.3899
12/08/2011,2928,12.2992
15/08/2011,2929,12.2424
16/08/2011,2930,12.2631
17/08/2011,2931,12.1651
18/08/2011,2932,12.3685
19/08/2011,2933,12.2386
22/08/2011,2934,12.2948
23/08/2011,2935,12.3357
24/08/2011,2936,12.3952
25/08/2011,2937,12.4259
26/08/2011,2938,12.4953
29/08/2011,2939,12.4148
30/08/2011,2940,12.4838
31/08/2011,2941,12.348
01/09/2011,2942,12.2616
02/09/2011,2943,12.3735
05/09/2011,2944,12.5353
06/09/2011,2945,12.5102
07/09/2011,2946,12.4661
08/09/2011,2947,12.4956
09/09/2011,2948,12.6324
12/09/2011,2949,12.7687
13/09/2011,2950,12.8994
14/09/2011,2951,12.9646
15/09/2011,2952,12.9127
19/09/2011,2953,13.186
20/09/2011,2954,13.1669
21/09/2011,2955,13.4045
22/09/2011,2956,13.8917
23/09/2011,2957,13.7788
26/09/2011,2958,13.6677
27/09/2011,2959,13.3414
28/09/2011,2960,13.4217
29/09/2011,2961,13.4567
30/09/2011,2962,13.7994
03/10/2011,2963,13.8967
04/10/2011,2964,13.9714
05/10/2011,2965,13.6675
06/10/2011,2966,13.5341
07/10/2011,2967,13.3143
10/10/2011,2968,13.2751
11/10/2011,2969,13.3266
12/10/2011,2970,13.2213
13/10/2011,2971,13.3647
14/10/2011,2972,13.2711
17/10/2011,2973,13.2952
18/10/2011,2974,13.4445
19/10/2011,2975,13.3733
20/10/2011,2976,13.6628
21/10/2011,2977,13.5996
24/10/2011,2978,13.4889
25/10/2011,2979,13.4459
26/10/2011,2980,13.4914
27/10/2011,2981,13.1973
28/10/2011,2982,13.1132
31/10/2011,2983,13.1802
01/11/2011,2984,13.6282
03/11/2011,2985,13.4128
04/11/2011,2986,13.4698
07/11/2011,2987,13.4504
08/11/2011,2988,13.3852
09/11/2011,2989,13.5252
10/11/2011,2990,13.5622
11/11/2011,2991,13.4165
14/11/2011,2992,13.5122
15/11/2011,2993,13.5672
16/11/2011,2994,13.5847
17/11/2011,2995,13.6375
18/11/2011,2996,13.7033
22/11/2011,2997,13.9812
23/11/2011,2998,14.1291
24/11/2011,2999,14.1778
25/11/2011,3000,14.2443
28/11/2011,3001,14.0344
29/11/2011,3002,13.9538
30/11/2011,3003,13.61
01/12/2011,3004,13.5894
02/12/2011,3005,13.5488
05/12/2011,3006,13.4786
06/12/2011,3007,13.497
07/12/2011,3008,13.5118
08/12/2011,3009,13.6569
09/12/2011,3010,13.6406
13/12/2011,3011,13.7714
14/12/2011,3012,13.9412
15/12/2011,3013,13.823
16/12/2011,3014,13.845
19/12/2011,3015,13.8542
20/12/2011,3016,13.772
21/12/2011,3017,13.8526
22/12/2011,3018,13.8169
23/12/2011,3019,13.8163
26/12/2011,3020,13.8483
27/12/2011,3021,13.9658
28/12/2011,3022,13.9904
29/12/2011,3023,13.9787
30/12/2011,3024,13.9476
02/01/2012,3025,13.9342
03/01/2012,3026,13.6882
04/01/2012,3027,13.7144
05/01/2012,3028,13.7409
06/01/2012,3029,13.7228
09/01/2012,3030,13.7437
10/01/2012,3031,13.6204
11/01/2012,3032,13.6592
12/01/2012,3033,13.5982
13/01/2012,3034,13.6263
16/01/2012,3035,13.5401
17/01/2012,3036,13.4621
18/01/2012,3037,13.3267
19/01/2012,3038,13.2516
20/01/2012,3039,13.224
23/01/2012,3040,13.1383
24/01/2012,3041,13.1712
25/01/2012,3042,13.1319
26/01/2012,3043,12.9325
27/01/2012,3044,12.9504
30/01/2012,3045,13.0063
31/01/2012,3046,13.0077
01/02/2012,3047,12.89
02/02/2012,3048,12.8038
03/02/2012,3049,12.712
07/02/2012,3050,12.6472
08/02/2012,3051,12.6833
09/02/2012,3052,12.72
10/02/2012,3053,12.7857
13/02/2012,3054,12.7392
14/02/2012,3055,12.7753
15/02/2012,3056,12.7658
16/02/2012,3057,12.8822
17/02/2012,3058,12.7856
20/02/2012,3059,12.6793
21/02/2012,3060,12.7408
22/02/2012,3061,12.8296
23/02/2012,3062,12.8294
24/02/2012,3063,12.8675
27/02/2012,3064,12.8779
28/02/2012,3065,12.8575
29/02/2012,3066,12.7891
01/03/2012,3067,12.7764
02/03/2012,3068,12.7723
05/03/2012,3069,12.8339
06/03/2012,3070,12.9777
07/03/2012,3071,12.9469
08/03/2012,3072,12.784
09/03/2012,3073,12.6299
12/03/2012,3074,12.715
13/03/2012,3075,12.6336
14/03/2012,3076,12.6719
15/03/2012,3077,12.6591
16/03/2012,3078,12.6645
20/03/2012,3079,12.6935
21/03/2012,3080,12.6833
22/03/2012,3081,12.833
23/03/2012,3082,12.8035
26/03/2012,3083,12.6795
27/03/2012,3084,12.6706
28/03/2012,3085,12.8039
29/03/2012,3086,12.8489
30/03/2012,3087,12.8093
02/04/2012,3088,12.7691
03/04/2012,3089,12.7317
04/04/2012,3090,12.8155
09/04/2012,3091,12.9902
10/04/2012,3092,13.1568
11/04/2012,3093,13.1324
12/04/2012,3094,13.0736
13/04/2012,3095,13.1458
16/04/2012,3096,13.2168
17/04/2012,3097,13.0816
18/04/2012,3098,13.1322
19/04/2012,3099,13.2288
20/04/2012,3100,13.1171
23/04/2012,3101,13.2087
24/04/2012,3102,13.1392
25/04/2012,3103,13.1667
26/04/2012,3104,13.2093
27/04/2012,3105,13.0141
30/04/2012,3106,12.9942
02/05/2012,3107,12.9629
03/05/2012,3108,12.9725
04/05/2012,3109,13.1344
07/05/2012,3110,13.1659
08/05/2012,3111,13.3374
09/05/2012,3112,13.515
10/05/2012,3113,13.447
11/05/2012,3114,13.4929
14/05/2012,3115,13.6739
15/05/2012,3116,13.7302
16/05/2012,3117,13.7747
17/05/2012,3118,13.7994
18/05/2012,3119,13.7809
21/05/2012,3120,13.7935
22/05/2012,3121,13.7203
23/05/2012,3122,14.0335
24/05/2012,3123,14.004
25/05/2012,3124,14.0156
28/05/2012,3125,13.9439
29/05/2012,3126,13.9169
30/05/2012,3127,14.0749
31/05/2012,3128,14.3047
01/06/2012,3129,14.3949
04/06/2012,3130,14.2443
05/06/2012,3131,14.2319
06/06/2012,3132,14.1116
07/06/2012,3133,13.9355
08/06/2012,3134,14.0351
11/06/2012,3135,13.9625
12/06/2012,3136,14.006
13/06/2012,3137,13.97
14/06/2012,3138,13.9974
15/06/2012,3139,13.9115
18/06/2012,3140,13.9154
19/06/2012,3141,13.7033
20/06/2012,3142,13.7257
21/06/2012,3143,13.7668
22/06/2012,3144,13.849
25/06/2012,3145,13.9542
26/06/2012,3146,13.8616
27/06/2012,3147,13.6652
28/06/2012,3148,13.653
29/06/2012,3149,13.4084
02/07/2012,3150,13.397
03/07/2012,3151,13.3174
04/07/2012,3152,13.3617
05/07/2012,3153,13.3508
06/07/2012,3154,13.4925
09/07/2012,3155,13.4533
10/07/2012,3156,13.2924
11/07/2012,3157,13.3241
12/07/2012,3158,13.4795
13/07/2012,3159,13.3449
16/07/2012,3160,13.2832
17/07/2012,3161,13.2226
18/07/2012,3162,13.1201
19/07/2012,3163,13.1921
20/07/2012,3164,13.2928
23/07/2012,3165,13.5218
24/07/2012,3166,13.6796
25/07/2012,3167,13.6541
26/07/2012,3168,13.4425
27/07/2012,3169,13.2837
30/07/2012,3170,13.2644
31/07/2012,3171,13.2833
01/08/2012,3172,13.2867
02/08/2012,3173,13.3927
03/08/2012,3174,13.1357
06/08/2012,3175,13.0708
07/08/2012,3176,13.1849
08/08/2012,3177,13.1891
09/08/2012,3178,13.1188
10/08/2012,3179,13.1094
13/08/2012,3180,13.1474
14/08/2012,3181,13.1311
15/08/2012,3182,13.1639
16/08/2012,3183,13.143
17/08/2012,3184,13.1745
20/08/2012,3185,13.1261
21/08/2012,3186,13.0854
22/08/2012,3187,13.1762
23/08/2012,3188,13.1284
24/08/2012,3189,13.176
27/08/2012,3190,13.1703
28/08/2012,3191,13.1847
29/08/2012,3192,13.2746
30/08/2012,3193,13.4172
31/08/2012,3194,13.2571
03/09/2012,3195,13.191
04/09/2012,3196,13.1793
05/09/2012,3197,13.1221
06/09/2012,3198,13.0483
07/09/2012,3199,12.9976
10/09/2012,3200,12.9921
11/09/2012,3201,12.9992
12/09/2012,3202,13.0305
13/09/2012,3203,12.9749
14/09/2012,3204,12.7458
17/09/2012,3205,12.7492
18/09/2012,3206,12.8192
19/09/2012,3207,12.8235
20/09/2012,3208,12.9042
21/09/2012,3209,12.8376
24/09/2012,3210,12.9123
25/09/2012,3211,12.8233
26/09/2012,3212,12.917
27/09/2012,3213,12.8521
28/09/2012,3214,12.8695
01/10/2012,3215,12.8178
02/10/2012,3216,12.8375
03/10/2012,3217,12.8528
04/10/2012,3218,12.7589
05/10/2012,3219,12.6987
08/10/2012,3220,12.8426
09/10/2012,3221,12.868
10/10/2012,3222,12.9119
11/10/2012,3223,12.8792
12/10/2012,3224,12.8901
15/10/2012,3225,12.8188
16/10/2012,3226,12.8077
17/10/2012,3227,12.7981
18/10/2012,3228,12.8299
19/10/2012,3229,12.8551
22/10/2012,3230,12.8571
23/10/2012,3231,12.9759
24/10/2012,3232,12.9839
25/10/2012,3233,12.9669
26/10/2012,3234,13.0112
29/10/2012,3235,13.09
30/10/2012,3236,13.0498
31/10/2012,3237,13.0911
01/11/2012,3238,13.0387
05/11/2012,3239,13.0449
06/11/2012,3240,12.9769
07/11/2012,3241,13.0432
08/11/2012,3242,13.1168
09/11/2012,3243,13.1789
12/11/2012,3244,13.1975
13/11/2012,3245,13.2284
14/11/2012,3246,13.2353
15/11/2012,3247,13.2522
16/11/2012,3248,13.2063
20/11/2012,3249,13.0245
21/11/2012,3250,13.0395
22/11/2012,3251,13.0188
23/11/2012,3252,12.9799
26/11/2012,3253,12.9984
27/11/2012,3254,12.9861
28/11/2012,3255,13.0372
29/11/2012,3256,12.9617
30/11/2012,3257,12.9268
03/12/2012,3258,12.9335
04/12/2012,3259,12.96
05/12/2012,3260,12.9284
06/12/2012,3261,12.9102
07/12/2012,3262,12.8469
10/12/2012,3263,12.7964
11/12/2012,3264,12.7584
13/12/2012,3265,12.7869
14/12/2012,3266,12.7768
17/12/2012,3267,12.7624
18/12/2012,3268,12.7236
19/12/2012,3269,12.7327
20/12/2012,3270,12.7777
21/12/2012,3271,12.8991
24/12/2012,3272,12.9764
26/12/2012,3273,13.0058
27/12/2012,3274,13.0101
28/12/2012,3275,12.988
31/12/2012,3276,12.9658
02/01/2013,3277,12.7488
03/01/2013,3278,12.743
04/01/2013,3279,12.7597
07/01/2013,3280,12.7679
08/01/2013,3281,12.8015
09/01/2013,3282,12.7503
10/01/2013,3283,12.6555
11/01/2013,3284,12.6478
14/01/2013,3285,12.6533
15/01/2013,3286,12.6526
16/01/2013,3287,12.6305
17/01/2013,3288,12.5868
18/01/2013,3289,12.6555
21/01/2013,3290,12.7098
22/01/2013,3291,12.6817
23/01/2013,3292,12.6616
24/01/2013,3293,12.6286
25/01/2013,3294,12.6993
28/01/2013,3295,12.7802
29/01/2013,3296,12.7134
30/01/2013,3297,12.7408
31/01/2013,3298,12.7094
01/02/2013,3299,12.6377
05/02/2013,3300,12.6294
06/02/2013,3301,12.6664
07/02/2013,3302,12.7105
08/02/2013,3303,12.7307
11/02/2013,3304,12.7706
12/02/2013,3305,12.7364
13/02/2013,3306,12.7116
14/02/2013,3307,12.6982
15/02/2013,3308,12.6866
18/02/2013,3309,12.6959
19/02/2013,3310,12.6873
20/02/2013,3311,12.6694
21/02/2013,3312,12.7699
22/02/2013,3313,12.7517
25/02/2013,3314,12.7028
26/02/2013,3315,12.868
27/02/2013,3316,12.8322
28/02/2013,3317,12.7795
01/03/2013,3318,12.8012
04/03/2013,3319,12.7814
05/03/2013,3320,12.7355
06/03/2013,3321,12.7345
07/03/2013,3322,12.7839
08/03/2013,3323,12.6684
11/03/2013,3324,12.5308
12/03/2013,3325,12.4641
13/03/2013,3326,12.3967
14/03/2013,3327,12.4545
15/03/2013,3328,12.439
19/03/2013,3329,12.4339
20/03/2013,3330,12.3909
21/03/2013,3331,12.3841
22/03/2013,3332,12.3724
25/03/2013,3333,12.3579
26/03/2013,3334,12.3546
27/03/2013,3335,12.3612
01/04/2013,3336,12.3438
02/04/2013,3337,12.2728
03/04/2013,3338,12.3266
04/04/2013,3339,12.3197
05/04/2013,3340,12.2383
08/04/2013,3341,12.1588
09/04/2013,3342,12.1304
10/04/2013,3343,12.114
11/04/2013,3344,12.0691
12/04/2013,3345,12.0824
15/04/2013,3346,12.1729
16/04/2013,3347,12.1668
17/04/2013,3348,12.237
18/04/2013,3349,12.2479
19/04/2013,3350,12.2254
22/04/2013,3351,12.3227
23/04/2013,3352,12.2492
24/04/2013,3353,12.2768
25/04/2013,3354,12.1231
26/04/2013,3355,12.155
29/04/2013,3356,12.1326
30/04/2013,3357,12.1456
02/05/2013,3358,12.1756
03/05/2013,3359,12.0851
06/05/2013,3360,12.1074
07/05/2013,3361,12.0733
08/05/2013,3362,12.0393
09/05/2013,3363,11.9807
10/05/2013,3364,12.1094
13/05/2013,3365,12.1448
14/05/2013,3366,12.1485
15/05/2013,3367,12.2313
16/05/2013,3368,12.2378
17/05/2013,3369,12.3177
20/05/2013,3370,12.3258
21/05/2013,3371,12.3414
22/05/2013,3372,12.3113
23/05/2013,3373,12.4764
24/05/2013,3374,12.5219
27/05/2013,3375,12.4831
28/05/2013,3376,12.5275
29/05/2013,3377,12.6328
30/05/2013,3378,12.7781
31/05/2013,3379,12.8035
03/06/2013,3380,12.7882
04/06/2013,3381,12.7317
05/06/2013,3382,12.8167
06/06/2013,3383,12.9079
07/06/2013,3384,12.7173
10/06/2013,3385,12.8572
11/06/2013,3386,12.8846
12/06/2013,3387,12.8442
13/06/2013,3388,12.7812
14/06/2013,3389,12.6916
17/06/2013,3390,12.737
18/06/2013,3391,12.88
19/06/2013,3392,12.8695
20/06/2013,3393,13.4015
21/06/2013,3394,13.4041
24/06/2013,3395,13.3966
25/06/2013,3396,13.2424
26/06/2013,3397,13.1884
27/06/2013,3398,13.0235
28/06/2013,3399,13.0279
01/07/2013,3400,12.9131
02/07/2013,3401,12.985
03/07/2013,3402,13.0377
04/07/2013,3403,12.8902
05/07/2013,3404,13.0567
08/07/2013,3405,12.9267
09/07/2013,3406,12.8654
10/07/2013,3407,12.9494
11/07/2013,3408,12.8599
12/07/2013,3409,12.8234
15/07/2013,3410,12.7387
16/07/2013,3411,12.6299
17/07/2013,3412,12.5455
18/07/2013,3413,12.4976
19/07/2013,3414,12.5499
22/07/2013,3415,12.5054
23/07/2013,3416,12.5093
24/07/2013,3417,12.633
25/07/2013,3418,12.6468
26/07/2013,3419,12.7091
29/07/2013,3420,12.7321
30/07/2013,3421,12.7635
31/07/2013,3422,12.8464
01/08/2013,3423,12.8068
02/08/2013,3424,12.6904
05/08/2013,3425,12.6759
06/08/2013,3426,12.6445
07/08/2013,3427,12.6989
08/08/2013,3428,12.646
09/08/2013,3429,12.5889
12/08/2013,3430,12.5666
13/08/2013,3431,12.7545
14/08/2013,3432,12.7255
15/08/2013,3433,12.8625
16/08/2013,3434,12.8722
19/08/2013,3435,13.0124
20/08/2013,3436,13.0064
21/08/2013,3437,13.1424
22/08/2013,3438,13.1486
23/08/2013,3439,12.9979
26/08/2013,3440,13.109
27/08/2013,3441,13.3366
28/08/2013,3442,13.2539
29/08/2013,3443,13.3104
30/08/2013,3444,13.3415
02/09/2013,3445,13.307
03/09/2013,3446,13.4394
04/09/2013,3447,13.3065
05/09/2013,3448,13.4079
06/09/2013,3449,13.2413
09/09/2013,3450,13.1471
10/09/2013,3451,13.1119
11/09/2013,3452,13.0938
12/09/2013,3453,13.0854
13/09/2013,3454,13.054
17/09/2013,3455,12.9241
18/09/2013,3456,12.9687
19/09/2013,3457,12.7179
20/09/2013,3458,12.7685
23/09/2013,3459,12.7846
24/09/2013,3460,12.8754
25/09/2013,3461,12.953
26/09/2013,3462,13.0119
27/09/2013,3463,13.145
30/09/2013,3464,13.1747
01/10/2013,3465,13.1294
02/10/2013,3466,13.1593
03/10/2013,3467,13.2663
04/10/2013,3468,13.0976
07/10/2013,3469,13.0959
08/10/2013,3470,13.1417
09/10/2013,3471,13.2126
10/10/2013,3472,13.0913
11/10/2013,3473,13.0514
14/10/2013,3474,13.0492
15/10/2013,3475,12.9725
16/10/2013,3476,12.8816
17/10/2013,3477,12.7717
18/10/2013,3478,12.7988
21/10/2013,3479,12.9314
22/10/2013,3480,12.8713
23/10/2013,3481,12.9433
24/10/2013,3482,12.9916
25/10/2013,3483,12.8693
28/10/2013,3484,12.8948
29/10/2013,3485,12.8903
30/10/2013,3486,12.864
31/10/2013,3487,13.0067
01/11/2013,3488,13.0789
04/11/2013,3489,12.9869
05/11/2013,3490,13.1341
06/11/2013,3491,13.1388
07/11/2013,3492,13.1912
08/11/2013,3493,13.2412
11/11/2013,3494,13.2314
12/11/2013,3495,13.1879
13/11/2013,3496,13.103
14/11/2013,3497,13.0173
15/11/2013,3498,12.9524
19/11/2013,3499,12.8869
20/11/2013,3500,12.9697
21/11/2013,3501,13.0617
22/11/2013,3502,13.0223
25/11/2013,3503,13.0267
26/11/2013,3504,13.0745
27/11/2013,3505,13.0925
28/11/2013,3506,13.0836
29/11/2013,3507,13.1101
02/12/2013,3508,13.2041
03/12/2013,3509,13.2372
04/12/2013,3510,13.0826
05/12/2013,3511,13.0057
06/12/2013,3512,12.9299
09/12/2013,3513,12.8612
10/12/2013,3514,12.8574
11/12/2013,3515,12.9342
13/12/2013,3516,12.9515
16/12/2013,3517,12.9439
17/12/2013,3518,12.9575
18/12/2013,3519,12.9937
19/12/2013,3520,12.973
20/12/2013,3521,12.9574
23/12/2013,3522,12.961
24/12/2013,3523,13.02
26/12/2013,3524,13.0547
27/12/2013,3525,13.0765
30/12/2013,3526,13.0652
31/12/2013,3527,13.0843
02/01/2014,3528,13.1011
03/01/2014,3529,13.0911
06/01/2014,3530,13.0905
07/01/2014,3531,13.0337
08/01/2014,3532,13.0846
09/01/2014,3533,13.1403
10/01/2014,3534,13.0065
13/01/2014,3535,12.9889
14/01/2014,3536,13.0956
15/01/2014,3537,13.1689
16/01/2014,3538,13.2907
17/01/2014,3539,13.2737
20/01/2014,3540,13.242
21/01/2014,3541,13.2984
22/01/2014,3542,13.3194
23/01/2014,3543,13.3722
24/01/2014,3544,13.493
27/01/2014,3545,13.4408
28/01/2014,3546,13.3104
29/01/2014,3547,13.3671
30/01/2014,3548,13.3207
31/01/2014,3549,13.3769
04/02/2014,3550,13.3928
05/02/2014,3551,13.3705
06/02/2014,3552,13.2211
07/02/2014,3553,13.3285
10/02/2014,3554,13.3134
11/02/2014,3555,13.2916
12/02/2014,3556,13.3056
13/02/2014,3557,13.332
14/02/2014,3558,13.2477
17/02/2014,3559,13.1949
18/02/2014,3560,13.2261
19/02/2014,3561,13.2714
20/02/2014,3562,13.2913
21/02/2014,3563,13.2704
24/02/2014,3564,13.209
25/02/2014,3565,13.2248
26/02/2014,3566,13.2992
27/02/2014,3567,13.3066
28/02/2014,3568,13.2379
03/03/2014,3569,13.3201
04/03/2014,3570,13.2752
05/03/2014,3571,13.2519
06/03/2014,3572,13.1476
07/03/2014,3573,13.1795
10/03/2014,3574,13.2248
11/03/2014,3575,13.243
12/03/2014,3576,13.2659
13/03/2014,3577,13.2456
14/03/2014,3578,13.234
18/03/2014,3579,13.1675
19/03/2014,3580,13.1695
20/03/2014,3581,13.2703
21/03/2014,3582,13.22
24/03/2014,3583,13.2019
25/03/2014,3584,13.1349
26/03/2014,3585,13.1273
27/03/2014,3586,13.0837
28/03/2014,3587,13.0841
31/03/2014,3588,13.0549
01/04/2014,3589,13.0313
02/04/2014,3590,13.0991
03/04/2014,3591,13.1324
04/04/2014,3592,13.0345
07/04/2014,3593,13.0179
08/04/2014,3594,12.9642
09/04/2014,3595,13.0604
10/04/2014,3596,13.0453
11/04/2014,3597,13.0788
14/04/2014,3598,13.0493
15/04/2014,3599,13.0986
16/04/2014,3600,13.0603
21/04/2014,3601,13.0413
22/04/2014,3602,13.0448
23/04/2014,3603,13.0908
24/04/2014,3604,13.101
25/04/2014,3605,13.1371
28/04/2014,3606,13.1356
29/04/2014,3607,13.1039
30/04/2014,3608,13.0901
02/05/2014,3609,12.9981
05/05/2014,3610,13.0102
06/05/2014,3611,13.0129
07/05/2014,3612,12.9876
08/05/2014,3613,12.9477
09/05/2014,3614,12.9843
12/05/2014,3615,12.9534
13/05/2014,3616,12.9234
14/05/2014,3617,12.8993
15/05/2014,3618,12.9755
16/05/2014,3619,12.9193
19/05/2014,3620,12.8944
20/05/2014,3621,12.9425
21/05/2014,3622,12.9132
22/05/2014,3623,12.8801
23/05/2014,3624,12.8656
26/05/2014,3625,12.8616
27/05/2014,3626,12.8772
28/05/2014,3627,12.866
29/05/2014,3628,12.8462
30/05/2014,3629,12.8609
02/06/2014,3630,12.9108
03/06/2014,3631,12.9447
04/06/2014,3632,12.9527
05/06/2014,3633,12.8868
06/06/2014,3634,12.8981
09/06/2014,3635,12.9912
10/06/2014,3636,13.0486
11/06/2014,3637,13.0306
12/06/2014,3638,12.9815
13/06/2014,3639,13.0164
16/06/2014,3640,13.0323
17/06/2014,3641,13.1007
18/06/2014,3642,13.0672
19/06/2014,3643,12.9885
20/06/2014,3644,13.0124
23/06/2014,3645,13.0056
24/06/2014,3646,13.0218
25/06/2014,3647,13.0174
26/06/2014,3648,13.0323
27/06/2014,3649,13.0002
30/06/2014,3650,12.9712
01/07/2014,3651,12.9605
02/07/2014,3652,12.9673
03/07/2014,3653,12.9829
04/07/2014,3654,12.9768
07/07/2014,3655,12.9949
08/07/2014,3656,13.0006
09/07/2014,3657,12.978
10/07/2014,3658,13.0015
11/07/2014,3659,12.985
14/07/2014,3660,12.9755
15/07/2014,3661,12.9611
16/07/2014,3662,12.939
17/07/2014,3663,12.9454
18/07/2014,3664,12.9588
21/07/2014,3665,12.9751
22/07/2014,3666,12.9393
23/07/2014,3667,12.9286
24/07/2014,3668,12.9572
25/07/2014,3669,12.9445
28/07/2014,3670,12.9878
29/07/2014,3671,13.0578
30/07/2014,3672,13.1357
31/07/2014,3673,13.2269
01/08/2014,3674,13.1932
04/08/2014,3675,13.1962
05/08/2014,3676,13.2716
06/08/2014,3677,13.258
07/08/2014,3678,13.2551
08/08/2014,3679,13.236
11/08/2014,3680,13.1998
12/08/2014,3681,13.159
13/08/2014,3682,13.1113
14/08/2014,3683,13.0717
15/08/2014,3684,13.0748
18/08/2014,3685,13.0505
19/08/2014,3686,13.0532
20/08/2014,3687,13.0814
21/08/2014,3688,13.0963
22/08/2014,3689,13.1328
25/08/2014,3690,13.1383
26/08/2014,3691,13.1059
27/08/2014,3692,13.0811
28/08/2014,3693,13.1109
29/08/2014,3694,13.0763
01/09/2014,3695,13.0833
02/09/2014,3696,13.1299
03/09/2014,3697,13.0892
04/09/2014,3698,13.0959
05/09/2014,3699,13.0788
08/09/2014,3700,13.0813
09/09/2014,3701,13.2162
10/09/2014,3702,13.2144
11/09/2014,3703,13.2144
12/09/2014,3704,13.2644
15/09/2014,3705,13.2223
17/09/2014,3706,13.1762
18/09/2014,3707,13.2402
19/09/2014,3708,13.2369
22/09/2014,3709,13.2566
23/09/2014,3710,13.2768
24/09/2014,3711,13.3015
25/09/2014,3712,13.3848
26/09/2014,3713,13.4541
29/09/2014,3714,13.4891
30/09/2014,3715,13.433
01/10/2014,3716,13.4455
02/10/2014,3717,13.4026
03/10/2014,3718,13.4835
06/10/2014,3719,13.4089
07/10/2014,3720,13.4332
08/10/2014,3721,13.4786
09/10/2014,3722,13.3789
10/10/2014,3723,13.4331
13/10/2014,3724,13.4203
14/10/2014,3725,13.4094
15/10/2014,3726,13.5423
16/10/2014,3727,13.5616
17/10/2014,3728,13.5231
20/10/2014,3729,13.5357
21/10/2014,3730,13.4989
22/10/2014,3731,13.5559
23/10/2014,3732,13.5288
24/10/2014,3733,13.5263
27/10/2014,3734,13.5701
28/10/2014,3735,13.4843
29/10/2014,3736,13.4239
30/10/2014,3737,13.4316
31/10/2014,3738,13.4773
03/11/2014,3739,13.5503
04/11/2014,3740,13.5925
05/11/2014,3741,13.607
06/11/2014,3742,13.6173
07/11/2014,3743,13.5573
10/11/2014,3744,13.5528
11/11/2014,3745,13.5874
12/11/2014,3746,13.5613
13/11/2014,3747,13.5995
14/11/2014,3748,13.5348
18/11/2014,3749,13.5445
19/11/2014,3750,13.6146
20/11/2014,3751,13.6115
21/11/2014,3752,13.6152
24/11/2014,3753,13.6374
25/11/2014,3754,13.642
26/11/2014,3755,13.7219
27/11/2014,3756,13.7667
28/11/2014,3757,13.8965
01/12/2014,3758,13.9262
02/12/2014,3759,14.076
03/12/2014,3760,14.0918
04/12/2014,3761,14.1165
05/12/2014,3762,14.3045
08/12/2014,3763,14.4042
09/12/2014,3764,14.3674
10/12/2014,3765,14.5181
11/12/2014,3766,14.6648
15/12/2014,3767,14.7853
16/12/2014,3768,14.7499
17/12/2014,3769,14.6028
18/12/2014,3770,14.5562
19/12/2014,3771,14.6378
22/12/2014,3772,14.6359
23/12/2014,3773,14.7008
24/12/2014,3774,14.7429
26/12/2014,3775,14.6955
29/12/2014,3776,14.718
30/12/2014,3777,14.7348
31/12/2014,3778,14.7414
02/01/2015,3779,14.829
05/01/2015,3780,14.9469
06/01/2015,3781,14.8479
07/01/2015,3782,14.7936
08/01/2015,3783,14.6274
09/01/2015,3784,14.5804
12/01/2015,3785,14.6398
13/01/2015,3786,14.5559
14/01/2015,3787,14.5644
15/01/2015,3788,14.5821
16/01/2015,3789,14.6223
19/01/2015,3790,14.6524
20/01/2015,3791,14.6484
21/01/2015,3792,14.6983
22/01/2015,3793,14.612
23/01/2015,3794,14.6499
26/01/2015,3795,14.5887
27/01/2015,3796,14.5872
28/01/2015,3797,14.6878
29/01/2015,3798,14.8414
30/01/2015,3799,14.9885
03/02/2015,3800,14.7566
04/02/2015,3801,14.8011
05/02/2015,3802,14.7548
06/02/2015,3803,14.9024
09/02/2015,3804,14.8014
10/02/2015,3805,14.9309
11/02/2015,3806,15.1099
12/02/2015,3807,14.9167
13/02/2015,3808,14.8605
16/02/2015,3809,14.8979
17/02/2015,3810,14.8971
18/02/2015,3811,14.9473
19/02/2015,3812,14.9583
20/02/2015,3813,15.0757
23/02/2015,3814,15.0832
24/02/2015,3815,14.9712
25/02/2015,3816,14.9228
26/02/2015,3817,14.9624
